WO Date,Asset ID,Equipment Description,Downtime,WO No.,Line No,WO Type,Failure Type,Week,Last Week,Last Month,BDA Triggered
1/17/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,0.33,407283,23- Urn 1,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000744,50-CV-99 CD 22  Conveyor Rotary Valve,1.25,407253,ROTARY VLV,Rotary Valve,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.33,407267,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.5,407268,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.33,407282,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000819,70-VA-25A Plitek Valve Applicator,0.2,407244,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000820,70-VA-25B Plitek Valve Applicator,0.33,407266,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW000858,"70-CS-41 Frac Taper Case Sealer, 3M,",1,407271,41- Frac 3 FLV,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.75,407246,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW001013,70-FL-25B Fractional Packaging Line 25,1.5,407265,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW001023,"70-MD-24 Safeline Metal  Detector, Mettler Toledo, 4""",0.2,407286,24-Retail1,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/17/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.25,407247,25-Frac 2,Printer Issue,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.33,407288,21-Frac 1,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.5,407326,21-Frac 1,Corrective Maintenance,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,1.5,407312,24-Retail1,Minor Breakdown Maintenance,Breakdown,3,FALSE,FALSE,FALSE
1/18/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.25,407315,21-Frac 1,Corrective Maintenance,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000765,40-CV-21B  CD04 Conveyor Rotary Valve,0.5,407287,ROTARY VLV,Rotary Valve,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.25,407319,25-Frac 2,Corrective Maintenance,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.25,407321,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,407325,40- Retail FLV,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW001019,70-CE-25 Frac 2 Combi Case  Erector Line 25,1,407327,25-Frac 2,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/18/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.75,407320,41- Frac 3 FLV,Operator Adjustment,Process Failure,3,FALSE,FALSE,FALSE
1/21/2025,FW00003493,70-PL-41 Video Jet Printer,0.58,407434,41- Frac 3 FLV,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW00003495,70-FL-25B Video Jet Printer,0.33,407443,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW00003539,70-LL-40 Video Jet  Case Labeler,0.3,407446,,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW00003539,70-LL-40 Video Jet  Case Labeler,0.33,407452,,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.33,407442,Flavor,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000223,20-DC-01 Donaldson Dust Collection System,1,407420,Green Bean,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000269,Green Bean Bulk Bin 8A & 8B Weigh Belt Diverter,0.5,407431,Green Bean,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000277,30-RS-04 R1000R,0.25,407433,RT1000,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000354,70-CV-23G Case Labeler Conveyor,1.33,407423,23- Urn 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000360,70-AU-22 5LB General #2  Auger Line 22,0.5,407421,22- 5LB,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000360,70-AU-22 5LB General #2  Auger Line 22,0.5,407439,22- 5LB,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.25,407424,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000524,25-HP-06A/KV-01 Knife Valve,0.33,407450,Green Bean,Manual Product Move,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000592,70-CE-22 Combi Case Erector - 5LB Line 22,0.25,407440,22- 5LB,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,407427,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,407428,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,1,407436,21-Frac 1,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/21/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,2,407429,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.5,407426,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.33,407451,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000817,70-FL-25A Fractional Packaging Line 25,2,407435,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,407422,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,407437,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW000854,70-GP-40 Dynatec  Adhesive Applicator (Hot Melt),3.5,407447,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/21/2025,FW001007,70-GP-24  Dynatec Adhesive Applicator (HOT Melt) Line 24,1.33,407425,24-Retail1,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/21/2025,FW001008,70-HP-35 URN 1 Surge Hopper Line 23,0.25,407432,23- Urn 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.33,407438,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.33,407445,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW001060,60-HP-40D KV01 Knife Valve Bin D,0.33,407448,40- Retail FLV,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW200072,30-RS-08 Roaster #8 Neptune  3000 2018 YEAR,0.83,407430,Neptune,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/21/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.42,407449,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW00003421,70-VA-43 Plitek Valve Applicator Line 43,0.33,407524,43-5LB FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW00003543,PTR  BALER BOX COMPACTOR 2,0.5,407505,Baling WH East,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000307,45-GR-31 MPE 999 Grinder #1,0.25,407529,Grinder 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000361,70-PL-24 Video Jet Printer,1,407528,24-Retail1,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.59,407500,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000572,30-RS-04\GT-02 R1000R AfterBurner Gas Train,0.5,407489,RT1000,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.42,407488,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,3,407514,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,407518,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000604,70-MA-21 Frac 1 Magnet,0.25,407491,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.25,407516,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,5,407511,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.42,407513,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,2.5,407515,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000684,40-CV-21A  Distribution Conveyor (to Tempering Bins 21A B C & 22 A B C),0.5,407502,Chainvey,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000764,40-CV-21B  CD03 Conveyor Rotary Valve,0.25,407504,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000817,70-FL-25A Fractional Packaging Line 25,0.25,407517,25-Frac 2,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",4.5,407493,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.3,407494,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,407527,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW000857,70-CS-40  Case Sealer  Automatic Little David,2,407497,40- Retail FLV,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW001023,"70-MD-24 Safeline Metal  Detector, Mettler Toledo, 4""",0.25,407492,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW001023,"70-MD-24 Safeline Metal  Detector, Mettler Toledo, 4""",0.2,407526,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW001063,70-ACC-40 Belt Conveyor,4.5,407519,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/22/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.25,407490,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.5,407501,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.4,407509,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/22/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.25,407522,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW00003540,70-LL-41 Video Jet Case Labeler,0.33,407616,,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW00003606,60-FLV-20 SPRAY DYNAMIC FLAVOR APPLICATOR CENTRIFUGAL COATER MASTER SERIES IV,0.3,407592,Flavor,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000273,Green Bean Bulk Bin 12A & 12B Weigh Belt Diverter,0.33,407606,Green Bean,Manual Product Move,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000307,45-GR-31 MPE 999 Grinder #1,1,407607,Grinder 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000361,70-PL-24 Video Jet Printer,0.67,407601,24-Retail1,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000361,70-PL-24 Video Jet Printer,0.25,407602,24-Retail1,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000361,70-PL-24 Video Jet Printer,0.75,407609,24-Retail1,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/23/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.33,407534,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.33,407590,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.25,407608,ROTARY VLV,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.33,407621,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.42,407620,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000600,70-VA-21B Frac 1 Plitek Valve Applicator Line 21B,0.5,407623,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000612,70-LL-21 ID Tech Case Labeler - Fractional  Linr 21,1,407611,,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000674,70-PK-25 Frac2 Combi Case Packer,0.75,407615,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000851,"70-MD-28 Safeline Metal Detector, Mettler Toledo, 4""",1,407593,28-SSX,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,407530,40- Retail FLV,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,407532,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW000854,70-GP-40 Dynatec  Adhesive Applicator (Hot Melt),0.5,407591,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW001025,70-VA-24 TUMAC Button Valve Applicator Line 24,0.33,407531,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW001025,70-VA-24 TUMAC Button Valve Applicator Line 24,0.25,407533,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.5,407610,25-Frac 2,Printer Issue,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,0.33,407603,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/23/2025,FW200074,70-FL-41 Hayssen Frac 3  Bagger Equipment,1.33,407612,41- Frac 3 FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW00003399,40-CV-03  Chain Conveyor,1,407683,Chainvey,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW00003495,70-FL-25B Video Jet Printer,1.5,407631,25-Frac 2,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW00003508,REWORK CONVEYOR/ BAG SHREDDER / RIDDLER  LOCATED ON WEST WALL,0.75,407667,Rework,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.25,407679,Grinder 2,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000471,25-CV-20 CD04 - Conveyor Rotary Valve,0.5,407668,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.42,407676,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,1,407681,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000598,70-PL-24A Label Applicator 2,0.25,407655,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000598,70-PL-24A Label Applicator 2,0.5,407657,24-Retail1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.5,407630,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.5,407662,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.25,407671,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000660,70-CV-21A Frac 1 Product Conveyor Line 21A,0.25,407672,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000814,70-SCR-24 Vibratory Feeders Line 24,0.5,407673,24-Retail1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.25,407654,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,407669,40- Retail FLV,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW000857,70-CS-40  Case Sealer  Automatic Little David,4.5,407675,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,4,FALSE,FALSE,FALSE
1/24/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.33,407682,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW001021,70-CV-25B SpanTech Product Conveyor,1,407656,25-Frac 2,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW001026,70-VA-40 TUMAC Button Valve Applicator Line 40,0.42,407670,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/24/2025,FW001117,70-LL-25  Video Jet Case Labeler,0.5,407674,25-Frac 2,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.5,407707,RT3000,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,1.25,407698,21-Frac 1,Corrective Maintenance,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW000699,40-CV-22 CD01 Conveyor Rotary Valve,0.33,407699,ROTARY VLV,Rotary Valve,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW000771,40-CV-32 CD05 - Conveyor Rotary Valve,1,407702,ROTARY VLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",2.75,407703,40- Retail FLV,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/25/2025,FW200070,70-PL-21A Frac 1 Video Jet Printer,0.5,407700,21-Frac 1,Operator Adjustment,Process Failure,4,FALSE,FALSE,FALSE
1/27/2025,FW00003392,25-CV-50 Chainvey,0.25,407746,Chainvey,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW00003420,70-VA-41 Plitek Valve Applicator Line 41,0.25,407752,41- Frac 3 FLV,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW00003495,70-FL-25B Video Jet Printer,0.33,407769,25-Frac 2,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000218,20-BC-01 Cimbria Green Bean Cleaner,0.17,407745,Green Bean,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000273,Green Bean Bulk Bin 12A & 12B Weigh Belt Diverter,0.58,407768,Green Bean,Manual Product Move,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.3,407779,RT3000,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000289,40-HP-31A Tempering Bin,0.5,407765,Temper,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000307,45-GR-31 MPE 999 Grinder #1,0.25,407781,Grinder 1,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000339,70-FL-23 Urn General Bagger Filler,0.5,407778,23- Urn 1,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,1,407762,21-Frac 1,Minor Breakdown Maintenance,Breakdown,5,FALSE,FALSE,FALSE
1/27/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.17,407763,21-Frac 1,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.17,407750,21-Frac 1,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.25,407784,21-Frac 1,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.75,407774,24-Retail1,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000643,"40-BN-21, Blender 21",0.42,407744,MIXER,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000737,"50-CV-34 Chain Conveyor from Staging Bins 34A, 34B, 34C, and 34D",0.5,407780,Chainvey,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000810,45-WT-33 Water Chiller for Grinder 33,0.5,407772,Grinder 3,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000811,45-GR-33  MPE 999 Grinder #3,0.25,407748,Grinder 3,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000811,45-GR-33  MPE 999 Grinder #3,0.42,407771,Grinder 3,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",1,407764,40- Retail FLV,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW001141,.NULL.,1,407766,.NULL.,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/27/2025,FW200071,Roaster Neptune # 8,1,407776,Neptune,Manual Product Move,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW00003472,45-HP-31A  / KV-01 Knife Valve,0.25,407796,Grinder 1,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW00003472,45-HP-31A  / KV-01 Knife Valve,0.25,407818,Grinder 1,Corrective Maintenance,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.25,407821,Flavor,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW000277,30-RS-04 R1000R,0.2,407802,RT1000,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,0.5,407812,22- 5LB,Operator Adjustment,Process Failure,5,FALSE,FALSE,FALSE
1/28/2025,FW000548,Air Compressor  1,2,407822,Air Compressor,Minor Breakdown Maintenance,Breakdown,5,FALSE,FALSE,FALSE
